customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
2505;Myrah;McCarry;Female;1980-08-25;VP Marketing;Financial Services;High Net Worth;N;No;53 Anthes Point;4341;QLD;Australia;2
2506;Arlana;Ferrick;Female;1955-01-20;;Health;Affluent Customer;N;No;0 Mosinee Lane;3250;VIC;Australia;4
2507;Alysa;Galilee;Female;1986-06-25;Biostatistician III;Health;Affluent Customer;N;Yes;9 Caliangt Park;2087;NSW;Australia;11
2508;Virgil;Borkett;Male;1996-11-04;Information Systems Manager;n/a;Mass Customer;N;No;0192 Ridgeview Terrace;4655;QLD;Australia;6
2509;Danya;Beadles;Male;1971-07-07;Help Desk Technician;Financial Services;Mass Customer;N;No;6534 New Castle Plaza;2033;NSW;Australia;12
2510;Nealson;Lowdham;Male;1973-04-10;Human Resources Manager;Manufacturing;Mass Customer;N;Yes;6 Hoard Plaza;3111;VIC;Australia;10
2511;Jedidiah;Daulby;Male;1991-07-12;Technical Writer;Financial Services;Mass Customer;N;Yes;440 Shasta Crossing;2118;NSW;Australia;10
2512;Franzen;Halliday;Male;1968-05-22;Web Developer I;n/a;High Net Worth;N;Yes;1127 Artisan Parkway;4070;QLD;Australia;5
2513;Rustie;Ligoe;Male;1978-07-31;Structural Analysis Engineer;Property;Mass Customer;N;No;23478 Ramsey Pass;2760;NSW;Australia;6
2514;Vincenty;Sayer;Male;1975-08-11;Senior Financial Analyst;Financial Services;High Net Worth;N;Yes;5 Warbler Avenue;3071;VIC;Australia;10
2515;Manya;;Female;1995-03-07;;Retail;Affluent Customer;N;Yes;685 International Lane;4825;QLD;Australia;2
2516;Zoe;Kiddye;Female;1967-05-27;Registered Nurse;Health;Mass Customer;N;No;6188 Anniversary Circle;4551;QLD;Australia;6
2517;Rozanna;Kegan;Female;1978-10-19;Research Nurse;Health;Mass Customer;N;Yes;3 American Ash Parkway;3342;VIC;Australia;7
2518;Krystalle;Ives;Female;1954-08-22;Recruiting Manager;n/a;Mass Customer;N;Yes;9 Trailsway Court;2262;NSW;Australia;9
2519;Ryon;Dalliston;Male;1979-10-17;Senior Developer;Manufacturing;Mass Customer;N;Yes;9 Oak Park;4205;QLD;Australia;4
2520;Gabie;Skett;Male;1974-05-27;Accountant III;Retail;Affluent Customer;N;Yes;82 Lukken Lane;2190;NSW;Australia;10
2521;Kellia;Martugin;Female;1999-08-29;Chemical Engineer;Manufacturing;High Net Worth;N;Yes;88551 Hollow Ridge Pass;3500;VIC;Australia;2
2522;Benton;MacGragh;Male;1977-02-03;;n/a;High Net Worth;N;No;283 Claremont Hill;2138;NSW;Australia;9
2523;Lauree;Shewery;Female;1961-10-29;VP Marketing;Financial Services;Mass Customer;N;Yes;633 Menomonie Junction;3523;VIC;Australia;2
2524;Rustie;Kingsland;Male;1969-05-29;Help Desk Technician;Retail;Mass Customer;N;Yes;3 Myrtle Terrace;4161;QLD;Australia;7
2525;Hans;Ison;Male;1992-10-03;Cost Accountant;Financial Services;Mass Customer;N;No;3 Park Meadow Drive;3023;VIC;Australia;7
2526;Izaak;Dopson;Male;1969-02-01;Software Test Engineer II;Manufacturing;Mass Customer;N;No;2757 Green Ridge Circle;2567;NSW;Australia;8
2527;Arly;Petersen;Female;1980-07-19;Technical Writer;n/a;Affluent Customer;N;Yes;46 Dawn Way;2340;NSW;Australia;5
2528;Cassie;Toffaloni;Male;1978-09-23;Senior Editor;Financial Services;Affluent Customer;N;No;53723 Dunning Street;2153;NSW;Australia;11
2529;Ben;Laidler;Male;1954-05-11;Quality Engineer;Manufacturing;High Net Worth;N;Yes;671 Mallory Pass;2177;NSW;Australia;8
2530;Engracia;Foulcher;Female;1960-08-03;Business Systems Development Analyst;Property;Mass Customer;N;Yes;025 Knutson Terrace;2350;NSW;Australia;3
2531;Brendan;Verbeke;Male;1981-08-20;Teacher;Property;High Net Worth;N;Yes;778 Cambridge Street;4209;QLD;Australia;4
2532;Milli;Hubbert;Female;1969-05-01;;Manufacturing;Mass Customer;N;No;601 Dryden Way;2264;NSW;Australia;7
2533;Harper;Ioannidis;Male;1993-07-26;Speech Pathologist;Health;Affluent Customer;N;Yes;3144 Ruskin Trail;2046;NSW;Australia;11
2534;Estelle;Lithgow;Female;1965-06-21;Research Associate;Manufacturing;Affluent Customer;N;Yes;94554 Derek Trail;2009;NSW;Australia;10
2535;Butch;Broadnicke;Male;1981-08-20;Accountant III;Financial Services;Affluent Customer;N;No;0166 Stephen Drive;2785;NSW;Australia;7
2536;Aigneis;Brignall;Female;1964-06-10;Associate Professor;Health;Mass Customer;N;Yes;49 Sheridan Circle;2560;NSW;Australia;7
2537;Peggi;Tolan;Female;1989-09-06;Senior Quality Engineer;n/a;Affluent Customer;N;Yes;6865 Duke Trail;2234;NSW;Australia;10
2538;Jacinta;Petrillo;Female;1959-01-22;;n/a;High Net Worth;N;Yes;2 Larry Trail;2207;NSW;Australia;8
2539;Tracie;Ashdown;Male;1967-04-22;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;Yes;1 Straubel Alley;2117;NSW;Australia;10
2540;Donavon;;U;;Executive Secretary;IT;Mass Customer;N;Yes;440 Ronald Regan Pass;2261;NSW;Australia;7
2541;Cleveland;Islep;Male;2000-03-14;Software Engineer II;Financial Services;High Net Worth;N;Yes;709 Rieder Terrace;3995;VIC;Australia;2
2542;Amanda;Leverington;Female;1966-03-11;Accounting Assistant I;Property;Affluent Customer;N;Yes;688 Kropf Circle;3351;VIC;Australia;5
2543;Horacio;Kitchin;Male;1999-06-03;Web Developer III;n/a;Affluent Customer;N;No;5463 Arapahoe Point;4503;QLD;Australia;4
2544;Ellery;Bowra;Male;1988-01-31;VP Marketing;Manufacturing;Mass Customer;N;Yes;12 Fairfield Parkway;3029;VIC;Australia;7
2545;Grayce;Aumerle;Female;1978-04-11;Tax Accountant;Manufacturing;Mass Customer;N;Yes;01 Burning Wood Terrace;2323;NSW;Australia;9
2546;Marinna;Hancke;Female;1980-04-10;Assistant Professor;Manufacturing;High Net Worth;N;No;92427 Norway Maple Street;3000;VIC;Australia;6
2547;Aili;Scruby;Female;1985-07-08;Social Worker;Health;Mass Customer;N;Yes;35 Shelley Court;3156;VIC;Australia;8
2548;Kristien;Robberts;Female;1971-07-30;Chief Design Engineer;n/a;Mass Customer;N;No;25 Coleman Circle;2214;NSW;Australia;9
2549;Mike;Geggus;Male;1998-08-07;Pharmacist;Health;Mass Customer;N;Yes;463 Atwood Court;4160;QLD;Australia;7
2550;Dionysus;Elmhurst;Male;1997-08-12;Pharmacist;Health;Mass Customer;N;Yes;8561 Alpine Center;2380;NSW;Australia;3
2551;Gabrila;Gobbett;Female;1987-10-10;VP Quality Control;n/a;Mass Customer;N;No;48 Lighthouse Bay Point;2430;NSW;Australia;7
2552;Allard;Skipton;Male;1973-11-02;;Manufacturing;Affluent Customer;N;Yes;0 Dunning Plaza;2462;NSW;Australia;2
2553;Buddy;Morfell;Male;1981-10-09;;n/a;High Net Worth;N;Yes;255 Bonner Lane;3076;VIC;Australia;8
2554;Fan;Gaythwaite;Female;1982-08-21;Software Engineer III;n/a;High Net Worth;N;No;02485 Bellgrove Road;3015;VIC;Australia;9
2555;Brad;Tenman;Male;1976-09-19;Health Coach IV;Health;Affluent Customer;N;No;3934 Karstens Circle;2650;NSW;Australia;2
2556;Chucho;Francey;Male;1988-08-11;;Health;Mass Customer;N;Yes;583 Eagle Crest Road;2000;NSW;Australia;8
2557;Lian;Zarfai;Female;1978-08-19;;n/a;Mass Customer;N;No;67 Lerdahl Parkway;4670;QLD;Australia;1
2558;Imojean;Bosquet;Female;1974-10-19;;Health;High Net Worth;N;Yes;0 Truax Trail;3677;VIC;Australia;5
2559;Fulvia;Bernini;Female;1969-06-21;Assistant Media Planner;Entertainment;High Net Worth;N;No;65 Waxwing Drive;2121;NSW;Australia;11
2560;Sherm;Tythe;Male;1980-10-01;Developer IV;n/a;Mass Customer;N;No;1 Mendota Drive;2107;NSW;Australia;11
2561;Elga;McWard;Female;1963-09-06;;Manufacturing;High Net Worth;N;Yes;4821 Schlimgen Avenue;2007;NSW;Australia;11
2562;Boonie;Withams;Male;1980-09-26;Internal Auditor;Retail;Mass Customer;N;No;54 Miller Parkway;3041;VIC;Australia;8
2563;Perla;Sabatier;Female;1990-03-08;Administrative Assistant IV;n/a;Mass Customer;N;Yes;4 Barby Avenue;2705;NSW;Australia;5
2564;Bell;Carley;Female;1976-04-29;Engineer III;Health;Mass Customer;N;No;084 Brickson Park Park;3177;VIC;Australia;5
2565;Joannes;Harbron;Female;1969-08-17;Junior Executive;Health;Affluent Customer;N;Yes;147 Golden Leaf Pass;2061;NSW;Australia;10
2566;Nani;Brilleman;Female;1996-10-29;Accountant II;Entertainment;Affluent Customer;N;Yes;457 Merry Pass;4812;QLD;Australia;3
2567;Tobe;Spirit;Male;1975-01-13;Systems Administrator IV;Financial Services;Mass Customer;N;No;94 Marquette Way;2010;NSW;Australia;11
2568;Anna-diana;Slyne;Female;1983-02-16;Staff Scientist;Manufacturing;Mass Customer;N;No;711 Summerview Junction;2075;NSW;Australia;10
2569;Sig;Sellan;Male;1985-05-03;VP Quality Control;Retail;Mass Customer;N;No;22 Debs Point;2233;NSW;Australia;9
2570;Hirsch;Peele;Male;1977-09-10;Professor;Financial Services;Mass Customer;N;Yes;15952 Mockingbird Court;2470;NSW;Australia;3
2571;Chariot;Keefe;Male;1986-11-17;Internal Auditor;Health;Affluent Customer;N;Yes;18 Towne Way;2171;NSW;Australia;9
2572;Sheila;McInulty;Female;1980-12-30;Engineer III;Financial Services;Mass Customer;N;No;55501 Sugar Street;2548;NSW;Australia;7
2573;Tera;Van Weedenburg;Female;1954-09-23;Software Engineer I;n/a;Mass Customer;N;No;80 Cambridge Plaza;2159;NSW;Australia;11
2574;Humfrey;Boyse;Male;1979-12-21;;Manufacturing;Mass Customer;N;No;71725 Goodland Lane;4509;QLD;Australia;7
2575;Hagan;Abrahmer;Male;1974-06-07;Business Systems Development Analyst;Financial Services;High Net Worth;N;Yes;7282 Prairie Rose Trail;3184;VIC;Australia;9
2576;Lotty;Szubert;Female;1959-05-30;Associate Professor;Manufacturing;Mass Customer;N;No;63785 Anthes Circle;3260;VIC;Australia;1
2577;Thor;Rickardsson;Male;1976-03-19;Operator;n/a;Mass Customer;N;Yes;6 Loomis Trail;2099;NSW;Australia;11
2578;Felice;McVane;Male;1991-02-27;Tax Accountant;Retail;High Net Worth;N;No;6551 Atwood Road;4216;QLD;Australia;7
2579;Celka;Demsey;Female;1970-12-31;Desktop Support Technician;Manufacturing;Mass Customer;N;No;258 Bunker Hill Hill;2138;NSW;Australia;8
2580;Kalinda;;Female;1988-07-04;Teacher;Financial Services;Mass Customer;N;Yes;592 Oak Valley Center;2534;NSW;Australia;9
2581;Gwenette;Appleton;Female;1974-06-10;;Manufacturing;Affluent Customer;N;Yes;83441 Donald Pass;4565;QLD;Australia;7
2582;Harv;Pavey;Male;1977-08-10;Director of Sales;Health;Mass Customer;N;No;9106 Thompson Hill;2032;NSW;Australia;8
2583;Appolonia;Oxe;Female;1963-09-12;Human Resources Assistant I;Property;Mass Customer;N;No;0671 Vera Drive;4812;QLD;Australia;5
2584;Sharia;;Female;1980-07-07;Technical Writer;Financial Services;High Net Worth;N;No;50 Londonderry Park;2034;NSW;Australia;10
2585;Sly;Passo;Male;1994-06-22;Geologist III;n/a;Affluent Customer;N;No;1817 Bluejay Avenue;4218;QLD;Australia;10
2586;Heywood;Sollett;Male;1979-09-12;Tax Accountant;Financial Services;Mass Customer;N;Yes;27 Grayhawk Alley;2102;NSW;Australia;11
2587;Maren;Dachs;Female;1979-03-30;Data Coordiator;n/a;Affluent Customer;N;No;5342 Hallows Lane;2021;NSW;Australia;12
2588;Kimball;Martinho;Male;2001-01-02;Professor;n/a;High Net Worth;N;No;303 Michigan Avenue;3977;VIC;Australia;5
2589;Alvera;Kiddle;Female;1965-08-02;;n/a;High Net Worth;N;No;6 Forest Avenue;2870;NSW;Australia;4
2590;Roslyn;Tewkesbury.;Female;1964-09-22;General Manager;Financial Services;Affluent Customer;N;Yes;3 Pennsylvania Terrace;2197;NSW;Australia;9
2591;Estevan;Rylett;Male;1974-02-04;;Retail;High Net Worth;N;No;755 Ramsey Terrace;4152;QLD;Australia;6
2592;Archibaldo;Argrave;Male;1995-06-19;Help Desk Operator;Financial Services;Mass Customer;N;Yes;33782 Doe Crossing Terrace;2280;NSW;Australia;7
2593;Sharona;Yorkston;Female;1973-07-26;Nuclear Power Engineer;Manufacturing;Affluent Customer;N;No;97 Waxwing Terrace;4217;QLD;Australia;10
2594;Sigismond;Stockow;Male;1997-06-23;Internal Auditor;Manufacturing;Mass Customer;N;No;2 Marquette Drive;2204;NSW;Australia;8
2595;Land;Bangley;Male;1977-08-17;Nurse Practicioner;n/a;Affluent Customer;N;Yes;357 Elgar Alley;3910;VIC;Australia;9
2596;Lexis;Deason;Female;1976-08-20;Assistant Professor;n/a;Affluent Customer;N;Yes;37258 Stephen Place;4116;QLD;Australia;9
2597;Carita;Kemwall;Female;1980-10-25;Civil Engineer;Manufacturing;High Net Worth;N;Yes;9 Cambridge Junction;2315;NSW;Australia;7
2598;Lindsay;Maydway;Male;1980-03-26;Senior Developer;Manufacturing;Affluent Customer;N;No;10 American Alley;2066;NSW;Australia;12
2599;Pauly;Eilles;Female;1954-05-03;VP Marketing;Manufacturing;Mass Customer;N;No;84 Stuart Lane;3146;VIC;Australia;11
2600;Darnell;Wistance;Male;2001-03-03;Senior Financial Analyst;Financial Services;Mass Customer;N;Yes;6 Carioca Avenue;3185;VIC;Australia;9
2601;Morgana;Wardel;Female;1975-01-18;Software Engineer III;Financial Services;Affluent Customer;N;No;75688 Maple Court;3618;VIC;Australia;1
2602;Jessamine;Butcher;Female;1977-03-22;Structural Analysis Engineer;Health;Mass Customer;N;No;906 Toban Lane;2093;NSW;Australia;10
2603;Mercy;Jost;Female;1962-02-04;Nurse;Financial Services;High Net Worth;N;No;76085 Eagan Crossing;3071;VIC;Australia;10
2604;Lewiss;Jaeggi;Male;1975-05-08;Account Executive;Retail;Mass Customer;N;Yes;28634 Nova Circle;3127;VIC;Australia;12
2605;Had;Gilling;Male;1965-02-03;Marketing Manager;Health;High Net Worth;N;Yes;34 Colorado Pass;2287;NSW;Australia;6
2606;Addi;Seager;Female;1978-08-19;Electrical Engineer;Manufacturing;High Net Worth;N;No;1031 Kennedy Way;4507;QLD;Australia;7
2607;Laurent;Ainslee;Male;1992-05-08;Registered Nurse;Health;Affluent Customer;N;Yes;23426 Transport Center;2218;NSW;Australia;10
2608;Fenelia;Dockrell;Female;1975-11-05;Budget/Accounting Analyst III;Health;Affluent Customer;N;Yes;20 Del Mar Circle;2450;NSW;Australia;9
2609;Genvieve;Kobes;Female;1964-12-18;Compensation Analyst;Financial Services;Mass Customer;N;Yes;3024 Butternut Crossing;2087;NSW;Australia;11
2610;Arliene;Bartolijn;Female;1954-04-30;Account Coordinator;IT;Mass Customer;N;No;93124 Monterey Plaza;3000;VIC;Australia;7
2611;Aeriel;Lejeune;Female;1991-02-18;Tax Accountant;Financial Services;Affluent Customer;N;No;51313 Fulton Junction;2580;NSW;Australia;7
2612;Bran;Sauven;Male;1969-04-30;Statistician I;Retail;Affluent Customer;N;No;889 Sundown Trail;2162;NSW;Australia;9
2613;Trenton;Casaccio;Male;1966-06-13;;Health;Mass Customer;N;Yes;55590 Ridgeview Court;2147;NSW;Australia;9
2614;Anatollo;Stendell;Male;1957-10-16;;Retail;High Net Worth;N;No;2271 Fordem Plaza;2780;NSW;Australia;8
2615;Cordelia;;Female;1998-08-13;Nurse;Financial Services;Mass Customer;N;Yes;25 Parkside Terrace;4570;QLD;Australia;3
2616;Andee;Ormrod;Female;1970-06-11;Nurse;n/a;High Net Worth;N;Yes;61 Northfield Pass;2190;NSW;Australia;10
2617;Vanda;Donnellan;Female;1959-10-20;;Health;High Net Worth;N;No;536 Crowley Crossing;2167;NSW;Australia;7
2618;Jay;Prue;Male;1977-12-14;Administrative Assistant IV;n/a;Mass Customer;N;No;0 Erie Lane;4405;QLD;Australia;1
2619;Lavinia;Niess;Female;1978-07-05;Web Designer I;Financial Services;High Net Worth;N;Yes;9837 Granby Alley;2445;NSW;Australia;7
2620;Henderson;Koubek;Male;1999-04-30;Civil Engineer;Manufacturing;Mass Customer;N;No;8 Lake View Way;3977;VIC;Australia;7
2621;Moreen;Zoren;Female;1974-02-21;Assistant Media Planner;Entertainment;High Net Worth;N;No;1567 Schiller Street;3810;VIC;Australia;6
2622;Natty;Sisneros;Male;1979-12-10;Staff Accountant I;Financial Services;Mass Customer;N;No;6 Warbler Road;2462;NSW;Australia;5
2623;Zackariah;Catteroll;Male;1982-07-28;Media Manager III;Property;Mass Customer;N;Yes;383 Little Fleur Circle;2753;NSW;Australia;7
2624;Winfield;Lampitt;Male;1964-07-08;Community Outreach Specialist;Retail;Mass Customer;N;Yes;804 Shelley Junction;2567;NSW;Australia;7
2625;Kristal;McRobbie;Female;1972-03-16;Research Assistant I;Manufacturing;Affluent Customer;N;Yes;2 Beilfuss Plaza;2000;NSW;Australia;9
2626;Gerome;Lawrenz;Male;1998-10-24;Account Coordinator;Property;Affluent Customer;N;Yes;78019 Manley Center;2304;NSW;Australia;5
2627;Hildegaard;Gennrich;Female;1971-10-29;Budget/Accounting Analyst II;Retail;Mass Customer;N;Yes;34 Warrior Trail;2759;NSW;Australia;8
2628;Giselbert;Gudyer;Male;2001-05-21;Assistant Media Planner;Entertainment;Affluent Customer;N;No;688 Straubel Junction;2113;NSW;Australia;9
2629;Nomi;Bushell;Female;1976-08-13;Engineer IV;Entertainment;High Net Worth;N;No;1945 Loomis Alley;2871;NSW;Australia;1
2630;Jonathon;;Male;1978-12-17;Senior Sales Associate;Retail;Mass Customer;N;No;87 Elka Terrace;2034;NSW;Australia;12
2631;Antonio;Brewis;Male;1995-05-11;Software Engineer I;Financial Services;Mass Customer;N;Yes;13 Dexter Lane;3279;VIC;Australia;8
2632;Krishna;Frood;Male;1965-09-29;;Argiculture;Mass Customer;N;No;701 Talisman Crossing;2000;NSW;Australia;10
2633;Shayla;Colnett;Female;1969-01-18;;Property;Mass Customer;N;Yes;518 Colorado Trail;2100;NSW;Australia;10
2634;Silvester;Scowcroft;Male;1980-07-14;Quality Engineer;Financial Services;High Net Worth;N;No;3 Forest Dale Lane;2100;NSW;Australia;11
2635;Arty;Mac Geaney;Male;1959-01-03;Nurse;Retail;Mass Customer;N;No;9 Huxley Hill;4503;QLD;Australia;6
2636;Carly;Struys;Female;1974-01-05;Nuclear Power Engineer;Manufacturing;High Net Worth;N;Yes;55 Fordem Street;3147;VIC;Australia;10
2637;Marcile;Christley;Female;1972-07-30;Help Desk Operator;Retail;Mass Customer;N;Yes;52753 Logan Hill;2031;NSW;Australia;12
2638;Moritz;Brognot;Male;1977-02-10;Budget/Accounting Analyst III;IT;Mass Customer;N;Yes;3 Old Gate Hill;4106;QLD;Australia;5
2639;Mufi;O'Kielt;Female;1986-07-03;Geologist IV;Entertainment;Mass Customer;N;Yes;42 Manitowish Hill;4352;QLD;Australia;5
2640;Curran;McMeekan;Male;1978-08-24;Computer Systems Analyst IV;n/a;Affluent Customer;N;No;008 6th Center;3141;VIC;Australia;7
2641;Vina;Tackell;Female;1977-03-22;Software Test Engineer I;n/a;Mass Customer;N;Yes;78 Shasta Place;2135;NSW;Australia;12
2642;Arabelle;Rentelll;U;;VP Accounting;Financial Services;High Net Worth;N;No;40 Veith Circle;4701;QLD;Australia;1
2643;Dulsea;Maffi;Female;1989-10-11;Nurse;n/a;Affluent Customer;N;No;10 Kedzie Pass;2770;NSW;Australia;7
2644;Brooke;Alastair;Male;1977-09-03;VP Sales;IT;Mass Customer;N;No;736 Tomscot Center;4503;QLD;Australia;5
2645;Ado;Yaldren;Male;2000-06-26;Technical Writer;IT;High Net Worth;N;Yes;9521 Old Shore Trail;2769;NSW;Australia;10
2646;Jesselyn;Di Biaggi;Female;1972-10-11;Sales Representative;Retail;Mass Customer;N;Yes;99 Homewood Place;4213;QLD;Australia;8
2647;Marcelia;Blannin;U;;Physical Therapy Assistant;IT;High Net Worth;N;No;6876 Mandrake Avenue;2298;NSW;Australia;6
2648;Saunder;Newens;Male;1998-05-09;Account Representative I;n/a;Affluent Customer;N;No;16 Hudson Alley;2234;NSW;Australia;10
2649;Merwyn;MacPhail;Male;1986-01-16;Dental Hygienist;Health;Affluent Customer;N;Yes;7163 2nd Point;3931;VIC;Australia;8
2650;Candice;Patriskson;Female;1995-08-20;Business Systems Development Analyst;IT;Affluent Customer;N;Yes;30 Parkside Terrace;2210;NSW;Australia;10
2651;Silvan;Ellison;Male;1978-10-20;Nuclear Power Engineer;Manufacturing;Mass Customer;N;Yes;19 Fairview Road;4012;QLD;Australia;3
2652;Kelbee;Bernat;Male;1957-12-15;Biostatistician II;n/a;Affluent Customer;N;Yes;444 Spaight Crossing;3070;VIC;Australia;10
2653;Aylmer;Glenwright;Male;1995-01-05;Food Chemist;Health;Affluent Customer;N;No;447 Delaware Park;3911;VIC;Australia;5
2654;Dawn;Yakovitch;Female;1977-11-28;Tax Accountant;Telecommunications;Mass Customer;N;No;96 Dayton Park;2190;NSW;Australia;9
2655;York;Strongman;Male;1966-06-11;Nuclear Power Engineer;Manufacturing;Mass Customer;N;No;882 Mitchell Place;4151;QLD;Australia;4
2656;Halli;Littledike;Female;1959-05-02;Statistician III;n/a;Mass Customer;N;Yes;68128 Leroy Street;4213;QLD;Australia;8
2657;Coop;Stancer;Male;1991-12-16;Recruiter;n/a;Mass Customer;N;No;17 South Crossing;2770;NSW;Australia;7
2658;Inger;Barnham;Female;1964-02-11;;Manufacturing;Mass Customer;N;Yes;648 Rigney Pass;2460;NSW;Australia;2
2659;Konstance;Elgey;Female;1974-06-14;Professor;Argiculture;High Net Worth;N;Yes;1 Ronald Regan Hill;2756;NSW;Australia;8
2660;Hunt;Scollard;Male;1963-11-15;;Retail;High Net Worth;N;Yes;359 Briar Crest Road;2155;NSW;Australia;10
2661;Dorrie;Meaden;Female;1976-12-26;VP Marketing;Financial Services;High Net Worth;N;Yes;4543 Service Terrace;2566;NSW;Australia;8
2662;Louisette;Cullimore;Female;1977-12-21;Accountant IV;Property;Mass Customer;N;Yes;0 Knutson Crossing;2151;NSW;Australia;8
2663;Royce;Pietrowicz;Male;1956-08-01;Environmental Tech;Health;Mass Customer;N;Yes;28156 School Park;3188;VIC;Australia;10
2664;Raynor;Olech;Male;1966-01-16;Engineer II;n/a;Mass Customer;N;No;920 Manley Crossing;4226;QLD;Australia;8
2665;Seth;Murdie;Male;1965-03-28;Project Manager;Telecommunications;Mass Customer;N;Yes;38 Armistice Lane;3250;VIC;Australia;2
2666;Lyle;Eager;Male;1971-02-16;Occupational Therapist;Health;Mass Customer;N;No;6988 Waxwing Hill;4700;QLD;Australia;3
2667;Randene;Brown;Female;1958-07-17;Product Engineer;Manufacturing;Affluent Customer;N;Yes;84 Southridge Lane;2799;NSW;Australia;2
2668;Allan;Govan;Male;1978-07-26;Senior Quality Engineer;Health;Mass Customer;N;No;8 Eagle Crest Circle;2137;NSW;Australia;12
2669;Carrol;Jordin;Male;1995-02-18;Business Systems Development Analyst;Property;Affluent Customer;N;No;571 Golf Alley;2650;NSW;Australia;5
2670;Cam;MacFadyen;Male;1977-05-13;VP Accounting;Financial Services;High Net Worth;N;Yes;52408 Autumn Leaf Road;3030;VIC;Australia;7
